bias,freq,Zmag,phase,Zreal,Zimag,Idc
-0.2,10.0,20.086983778314632,-9.257351430211685,19.82536556033643,-3.2313770608366634,-0.952381
-0.2,21.544346900318832,48.2770233878835,56.75348761527442,26.467507471751254,40.375017466584985,-0.26862
-0.2,46.41588833612777,46.09134784080301,-116.09780421065093,-20.275803021688823,-41.39207844029544,-0.561661
-0.2,100.0,71.35390295414217,-139.83250570224777,-54.525947910269416,-46.024998329991554,-0.3663
-0.2,215.44346900318823,129.45092496037745,-134.36696640311882,-90.51872738074903,-92.5413527373947,-0.26862
-0.2,464.15888336127773,157.7630405351961,-136.38115709446865,-114.21176857495774,-108.83404282617742,-0.3663
-0.2,1000.0,302.6148367971515,-134.34229672714503,-211.51065252294882,-216.42315800090117,-0.3663
-0.2,2154.4346900318824,655.3364856406057,-138.50353164478446,-490.8447750193403,-434.2088394401856,-0.659341
-0.2,4641.588833612777,2054.4551273127518,-150.57058496762724,-1789.3516720165321,-1009.4585003819104,-0.3663
-0.2,10000.0,6985.865367175081,87.91201616727666,254.5239064828102,6981.227149242814,-0.3663
0.0,10.0,17.414867310198524,-121.13332524965331,-9.004031078183063,-14.906543119547695,-0.3663
0.0,21.544346900318832,52.83009810092966,39.1853136144452,40.948950777462166,33.37967488725486,-0.26862
0.0,46.41588833612777,125.71431569673209,123.05896423107353,-68.57739041184823,105.36237798853331,-0.3663
0.0,100.0,101.35804003609422,-139.69859697602658,-77.30096174426431,-65.55923728484237,-0.3663
0.0,215.44346900318823,132.69892439405655,-132.04658153973352,-88.87305611550066,-98.54229767988265,-0.3663
0.0,464.15888336127773,159.90073717638035,-135.5985188065216,-114.24181592468213,-111.87963730626278,-0.26862
0.0,1000.0,318.6176374644729,-134.35560594794543,-222.74863032299098,-227.81625620809808,-0.26862
0.0,2154.4346900318824,632.6608491298098,-131.617839405209,-420.187404588243,-472.971769820407,-0.46398
0.0,4641.588833612777,1243.989716411355,-138.49435281600873,-931.6119663015456,-824.3843513683233,-0.46398
0.0,10000.0,6927.464644105953,135.0,-4898.457226277372,4898.457226277373,-0.3663
0.2,10.0,20.894133695282648,42.2333099574835,15.470308144125902,14.044016120830163,-0.3663
0.2,21.544346900318832,39.05719256290715,131.01308017249346,-25.63055248856242,29.47098691980057,-0.3663
0.2,46.41588833612777,101.4995430529062,157.47845818604355,-93.75874004213073,38.877447262660034,0.122106
0.2,100.0,191.3591828545283,-135.34080160544175,-136.1138244034899,-134.5041399697746,-0.3663
0.2,215.44346900318823,123.51833008217574,-134.74273558807744,-86.9476004684322,-87.731936255113,-0.561661
0.2,464.15888336127773,160.1654194835819,-135.13053610414875,-113.51178506956332,-112.99573553312982,-0.26862
0.2,1000.0,333.08160491614444,-135.88480656083453,-239.1331848192644,-231.85917159282283,-0.3663
0.2,2154.4346900318824,607.3702161721613,-134.4316445100136,-425.1942802039526,-433.7146568596231,-0.17094
0.2,4641.588833612777,2770.628646862466,-134.08000086408316,-1927.4213197087013,-1990.334181776344,-0.46398
0.2,10000.0,11295.163831827882,-83.23382517744695,1330.770674220962,-11216.495682719546,-0.3663
0.4000000000000001,10.0,18.83122342538847,160.17540738148293,-17.715196401236284,6.386453801799906,-0.3663
0.4000000000000001,21.544346900318832,38.067424490766264,-43.68188599769043,27.529810614936164,-26.291411808153995,-0.3663
0.4000000000000001,46.41588833612777,168.3264749230262,126.4114492146534,-99.91518081973314,135.46497260093548,-1.050061
0.4000000000000001,100.0,186.3271966268119,-122.45899131583849,-100.00102845434134,-157.21837841321428,-0.46398
0.4000000000000001,215.44346900318823,153.8178110237943,-132.5709515922908,-104.05816270936991,-113.27761368294263,-0.952381
0.4000000000000001,464.15888336127773,159.5909363198126,-136.21887523513132,-115.2227736662315,-110.4218247634718,-0.659341
0.4000000000000001,1000.0,318.2777430074793,-136.38359416971065,-230.42492816715222,-219.55653980944808,-0.17094
0.4000000000000001,2154.4346900318824,604.043789157159,-131.07676737745237,-396.89883057790587,-455.3462611082133,-0.26862
0.4000000000000001,4641.588833612777,1017.0847002527928,-134.0789253414494,-707.5335546689271,-730.6555662594146,-0.46398
0.4000000000000001,10000.0,7167.178023127272,3.061029799417655,7156.952047677435,382.7247084319484,-0.3663
0.6000000000000001,10.0,20.016812059728338,-25.78355035798655,18.0240120995694,-8.706764776256541,-0.3663
0.6000000000000001,21.544346900318832,44.44573915916441,-5.638474805527442,44.23069500629861,-4.366846535461467,-0.46398
0.6000000000000001,46.41588833612777,94.73854283994983,152.83084864832026,-84.28531472303277,43.25941772003323,-0.46398
0.6000000000000001,100.0,82.0614491926979,-154.60217022557183,-74.13033644055935,-35.19623080409634,-0.46398
0.6000000000000001,215.44346900318823,149.1029494886023,-137.3050009047243,-109.58675893967136,-101.10604240745974,-0.26862
0.6000000000000001,464.15888336127773,155.93077212673506,-133.55484641014817,-107.44388415158686,-113.00538683823952,-0.26862
0.6000000000000001,1000.0,306.33525325276304,-134.50066272408708,-214.71574422766955,-218.49127343258462,-0.3663
0.6000000000000001,2154.4346900318824,606.9314540569791,-133.27761330015414,-416.0721134575888,-441.8707801231648,-0.561661
0.6000000000000001,4641.588833612777,2016.3065345509426,-133.35647000901955,-1384.2656186682614,-1466.0493641913315,-0.17094
0.6000000000000001,10000.0,1439.8052173491453,-156.21224981776598,-1317.4878966150163,-580.7449579451891,-0.561661
0.8,10.0,20.17049818513864,108.40744767862498,-6.369286124210613,19.13847411118816,-0.46398
0.8,21.544346900318832,29.551937186346414,-121.56717109660231,-15.470374218441549,-25.179049088620147,-0.3663
0.8,46.41588833612777,121.88519836349911,-57.86721338185951,64.8286948015552,-103.214543114991,-0.3663
0.8,100.0,162.4447830565448,-146.02720635022712,-134.71594697218893,-90.77401155437762,-0.561661
0.8,215.44346900318823,147.34010669014694,-132.09006558876376,-98.76177279872188,-109.33992533890593,-0.3663
0.8,464.15888336127773,157.17604281396547,-136.86963745452155,-114.70709008334991,-107.45506930465288,-0.46398
0.8,1000.0,318.55840190595535,-136.279011726932,-230.2266223495811,-220.1707468906338,0.317466
0.8,2154.4346900318824,611.1453948816252,-132.54570502855273,-413.2431448416795,-450.2541470396206,-0.3663
0.8,4641.588833612777,1707.9641188698415,-144.53012783259996,-1391.001430200021,-991.0885190175145,-0.3663
0.8,10000.0,1260.2692458634956,-138.69261059541327,-946.6878009255793,-831.9019050633522,-0.46398
