dc_bias,frequency,Z_real,Z_imag,Z_magnitude,Z_phase
0.2,100.0,-0.04037703021158784,0.031226437778456802,0.05104306990218468,142.28266116164764
0.2,215.44346900318823,-0.020823828220213607,-0.04677473535828283,0.05120066102681057,-113.99833804201842
0.2,464.15888336127773,-0.022581147972026334,-0.029385799842986286,0.03705986341241157,-127.5400231949307
0.2,1000.0,-0.03084964106352656,-0.024948031838270254,0.03967498766668706,-141.03761375631024
0.2,2154.4346900318824,-0.0303504817918727,-0.0279087278647621,0.041231648475753974,-137.39997013282095
0.2,4641.588833612777,-0.027090298878389613,-0.027208287985002785,0.03839498962619113,-134.87549828480277
0.2,10000.0,-0.014197283097864721,-0.014370801590872118,0.020201059024841442,-134.65199784409555
0.4000000000000001,10.0,0.03671965017440024,0.030097942319357293,0.04747861456266063,39.34039534221122
0.4000000000000001,21.544346900318832,-0.04907857886429888,0.001571154304580346,0.04910372113382046,178.166414359305
0.4000000000000001,46.41588833612777,0.01612312146385683,-0.04770220074479023,0.050353301794763626,-71.32498646662236
0.4000000000000001,100.0,-0.038436425270743535,-0.033661714056986564,0.05109275663778359,-138.78888987788466
0.4000000000000001,215.44346900318823,-0.012858945170135316,-0.049806053471961466,0.05143924020959516,-104.47651724232158
0.4000000000000001,464.15888336127773,-0.022130639239470215,-0.029941453088694992,0.03723245635477334,-126.46923439005187
0.4000000000000001,1000.0,-0.02532376701426316,-0.030730977052895864,0.03982067461028624,-129.4901237403481
0.4000000000000001,2154.4346900318824,-0.028655978310355646,-0.029768429106717623,0.041319782966579656,-133.9091710618227
0.4000000000000001,4641.588833612777,-0.02689180987802566,-0.027409477218177655,0.03839855309630401,-134.45380198360365
0.4000000000000001,10000.0,-0.014546345424086303,-0.014108129160264462,0.02026414255771857,-135.87616282130838
0.6000000000000001,10.0,0.04702430444294912,0.008615614386748184,0.04780704989438594,10.382364694660266
0.6000000000000001,21.544346900318832,-0.0071014286545060855,0.048742498722478315,0.0492570956375408,98.28925768735068
0.6000000000000001,46.41588833612777,-0.04388011772080195,0.02491431693454389,0.05045976535326277,150.4128933207862
0.6000000000000001,100.0,-0.044523720481948276,0.02553157947167122,0.05132468446929726,150.16841550397217
0.6000000000000001,215.44346900318823,-0.04953558390222769,-0.01425279724810834,0.05154528399310963,-163.9479670093531
0.6000000000000001,464.15888336127773,-0.020891415857291998,-0.030914212592476384,0.037311389638220886,-124.05030722322907
0.6000000000000001,1000.0,-0.02515791869219128,-0.030841757603224985,0.039801192004498984,-129.2044566818729
0.6000000000000001,2154.4346900318824,-0.027394910405893782,-0.030964067602010484,0.04134313242376323,-131.50022575875178
0.6000000000000001,4641.588833612777,-0.02721751687663184,-0.027173535805233923,0.03846029476080584,-135.04632984831323
0.6000000000000001,10000.0,-0.014148386581428035,-0.014345203673591886,0.020148491538930825,-134.60424048799473
0.8,10.0,0.017372781785906084,0.04425171896310814,0.04753975366123193,68.5655252081008
0.8,21.544346900318832,0.0467924205723454,-0.015304733088930348,0.04923175274091562,-18.11173970287359
0.8,46.41588833612777,-0.031793782822233566,0.03895323421566273,0.05028120008519717,129.22145841610205
0.8,100.0,-0.03138360117692893,-0.040384837410544265,0.051145532703342045,-127.85126047804036
0.8,215.44346900318823,-0.02745771847225591,-0.043384615821210344,0.05134346300801766,-122.32933790375509
0.8,464.15888336127773,-0.03138360001587932,-0.01984595190781001,0.037132090664057794,-147.6920915432133
0.8,1000.0,-0.026174672278796194,-0.029821688983269114,0.03967929690300997,-131.2736157765086
0.8,2154.4346900318824,-0.02977625615041706,-0.028232603034842922,0.04103297825479247,-136.5243178707723
0.8,4641.588833612777,-0.026915442349107605,-0.02744027485182639,0.03843708782922961,-134.4467968693786
0.8,10000.0,-0.014282182786584026,-0.01428572895239075,0.020200564270598294,-134.9928878129073
